0_meter_id;0_installation_type;0_object_type;0_object_id;0_object_id_manual;0_num_housing_units;0_num_data_points;0_max_net_injection;1_ewh;1_hp;1_hp-add;1_hp-wh;1_ev;1_storage_heating;1_direct_heating;1_change;2_energy_tariff;2_grid_tariff;2_tariff_from;2_tariff_to;2_wh_control;2_hp_control;2_ev_control
161903;Single-family house;Single-family house;265461.0;False;;70131;;True;True;False;False;False;False;False;False;;;;;False;False;False
109680;Common areas;Apartment building;266225.0;False;6.0;70144;;False;False;False;False;False;False;False;False;;;;;False;False;False
199400;Single-family house;Single-family house;266310.0;False;;70080;;True;True;False;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;False;False;False
137465;Single-family house;Single-family house;266372.0;False;;70150;;False;False;False;True;False;False;False;False;;;;;False;False;False
111629;Heat pump;Single-family house;266372.0;False;1.0;70150;;False;True;False;False;False;False;False;False;;;;;False;False;False
168165;Single-family house;Single-family house;266496.0;False;;70167;;False;False;False;False;False;False;False;False;;;;;False;False;False
190300;Single-family house;Single-family house;266541.0;False;;70176;;True;True;True;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;False;False;False
172702;Single-family house;Single-family house;266611.0;False;;35040;;True;True;True;False;False;False;False;False;;;;;False;False;False
194169;Common areas;Single-family house;266619.0;False;2.0;70135;;False;False;False;False;False;False;False;False;;;;;False;False;False
162999;Heat pump;Single-family house;266619.0;False;2.0;70164;;False;True;True;False;False;False;False;False;;;;;False;False;False
147147;Single-family house;Single-family house;266965.0;False;;70147;;False;False;False;False;False;False;False;False;;;;;False;False;False
141563;Common areas;Apartment building;266982.0;False;4.0;70140;;False;False;False;False;False;False;False;False;;;;;False;False;False
142975;Single-family house;Single-family house;267189.0;False;;70134;;False;False;False;False;False;False;False;False;UNIT_LOW;TOU;2023-10-01;2024-10-01;False;False;False
107655;Heat pump;Single-family house;267189.0;False;1.0;70134;;True;True;False;False;False;False;False;False;UNIT_LOW;TOU;2023-10-01;2024-10-01;False;False;False
144492;Single-family house;Single-family house;267204.0;False;;70166;;False;False;False;False;False;False;False;False;;;;;False;False;False
103491;Single-family house;Single-family house;267343.0;False;;69504;;True;False;False;False;False;True;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;True;False;False
101615;Common areas;Apartment building;267555.0;False;5.0;70051;;False;False;False;False;False;False;False;False;;;;;False;False;False
160904;Heat pump;Apartment building;267555.0;False;5.0;70051;;False;True;False;False;False;False;False;False;;;;;False;False;False
167494;Single-family house;Single-family house;267596.0;False;;70143;;False;False;False;False;False;False;False;False;;;;;False;False;False
167901;Common areas;Single-family house;267596.0;False;1.0;70102;;True;False;False;False;False;False;False;False;;;;;False;False;False
178857;Single-family house;Single-family house;267650.0;False;;70176;;True;True;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;True;True;False
185389;Common areas;Apartment building;267796.0;False;5.0;18128;;False;False;False;False;False;False;False;False;;;;;False;False;False
185924;Single-family house;Single-family house;268338.0;False;;70172;;True;True;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
174098;Single-family house;Single-family house;268436.0;False;;70080;;True;True;False;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;True;True;False
192384;Single-family house;Single-family house;268444.0;False;;27098;;True;True;True;False;False;False;False;False;;;;;False;False;False
167580;Single-family house;Single-family house;268513.0;False;;70027;;True;True;True;False;False;False;False;False;;;;;False;False;False
110260;Single-family house;Single-family house;268568.0;False;;70080;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
180492;Single-family house;Single-family house;268591.0;False;;70080;6.28;True;True;True;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;True;True;False
120560;Common areas;Apartment building;268844.0;True;38.0;70165;;False;False;False;False;False;False;False;False;;;;;False;False;False
138112;Common areas;Apartment building;268844.0;True;38.0;70141;;False;False;False;False;False;False;False;False;;;;;False;False;False
166085;Common areas;Apartment building;268844.0;True;38.0;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
173703;Common areas;Apartment building;268844.0;True;38.0;23671;;False;False;False;False;False;False;False;False;;;;;False;False;False
182813;Heat pump;Apartment building;268844.0;True;38.0;70014;;False;False;False;False;False;False;False;False;;;;;False;False;False
167337;EV charging station;Apartment building;268844.0;True;38.0;53901;;False;False;False;False;False;False;False;False;;;;;False;False;False
130997;Single-family house;Single-family house;268903.0;False;;70132;;True;False;False;False;False;False;False;False;;;;;False;False;False
127541;Single-family house;Single-family house;268963.0;False;;35105;0.456;True;False;False;False;False;False;False;False;UNIT_LOW;TOU;2023-10-01;2024-10-01;False;False;False
157756;Single-family house;Single-family house;268974.0;False;;70080;;False;True;True;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;False;False;False
182210;Single-family house;Single-family house;269249.0;False;;70154;;True;True;False;False;False;False;False;False;;;;;False;False;False
149257;Single-family house;Single-family house;269300.0;False;;70165;;True;True;True;False;True;False;False;True;UNIT_LOW;UNIT;2023-10-01;2025-01-01;False;False;True
193269;Single-family house;Single-family house;269358.0;False;;70151;;True;True;True;False;False;False;False;False;;;;;False;False;False
109685;Single-family house;Single-family house;269363.0;False;;70160;;True;True;False;False;False;False;False;False;;;;;False;False;False
172892;Single-family house;Single-family house;269398.0;False;;70176;;True;True;False;False;False;False;False;False;UNIT_LOW;TOU;2023-10-01;2025-01-01;True;True;False
166924;Single-family house;Single-family house;269647.0;False;;35040;;True;False;False;False;False;False;False;False;;;;;False;False;False
176169;Common areas;Apartment building;269796.0;False;6.0;69912;;False;False;False;False;False;False;False;False;;;;;False;False;False
146438;Common areas;Apartment building;269920.0;False;0.0;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
156265;Single-family house;Single-family house;270111.0;False;;35040;;True;True;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
190457;Single-family house;Single-family house;270172.0;False;;70080;;True;True;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;True;True;False
132482;Single-family house;Single-family house;270389.0;False;;35040;;True;True;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
156875;Common areas;Apartment building;270794.0;False;0.0;70051;;False;False;False;False;False;False;False;False;;;;;False;False;False
165748;Common areas;Apartment building;270794.0;False;0.0;69839;;False;False;False;False;False;False;False;False;;;;;False;False;False
166814;Underground garage;Apartment building;270794.0;False;0.0;70073;;False;False;False;False;False;False;False;False;;;;;False;False;False
183950;Common areas;Apartment building;270801.0;False;6.0;51656;;False;False;False;False;False;False;False;False;;;;;False;False;False
117177;Single-family house;Single-family house;270845.0;False;;70156;;True;True;False;False;False;False;False;False;;;;;False;False;False
151683;Single-family house;Single-family house;270897.0;False;;70135;;False;False;False;False;False;False;False;False;;;;;False;False;False
100606;Single-family house;Single-family house;270960.0;False;;70051;;True;True;False;False;True;False;False;False;UNIT_LOW;TOU;2023-10-01;2024-10-01;False;False;False
159403;Single-family house;Single-family house;271046.0;False;;70172;;False;False;False;False;False;True;False;False;;;;;False;False;False
150960;Common areas;Apartment building;271052.0;False;5.0;70136;;False;False;False;False;False;False;False;False;;;;;False;False;False
198681;Single-family house;Single-family house;271228.0;False;;70080;7.416;True;True;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;True;True;False
113377;Single-family house;Single-family house;271353.0;False;;70165;9.256;False;False;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;False;False;False
104954;Single-family house;Single-family house;271586.0;False;;70080;;False;True;True;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;False;False;False
148461;Single-family house;Single-family house;271630.0;False;;70080;;True;True;False;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;True;True;False
190014;Single-family house;Single-family house;271679.0;False;;70147;;True;True;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2024-10-01;False;False;False
100092;Single-family house;Single-family house;271756.0;False;;70158;;True;True;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
167848;Single-family house;Single-family house;271795.0;False;;70080;9.272;False;False;False;False;True;False;False;False;UNIT_CN;DYN;2023-10-01;2025-01-01;False;False;False
170701;Single-family house;Single-family house;271933.0;False;;70151;;True;False;False;False;False;False;False;False;;;;;False;False;False
140970;Single-family house;Single-family house;272068.0;False;;70080;;True;False;False;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;True;False;False
134262;Single-family house;Single-family house;272296.0;False;;36385;;False;True;False;False;False;False;False;False;;;;;False;False;False
154998;Common areas;Apartment building;272407.0;False;4.0;70143;;False;False;False;False;False;False;False;False;;;;;False;False;False
191622;Common areas;Apartment building;272407.0;False;4.0;70143;;False;False;False;False;False;False;False;False;;;;;False;False;False
141016;Heat pump;Apartment building;272407.0;False;4.0;70143;;False;False;False;False;False;False;False;False;;;;;False;False;False
144380;Underground garage;Apartment building;272407.0;False;4.0;70135;;False;False;False;False;False;False;False;False;;;;;False;False;False
163118;Common areas;Apartment building;272590.0;False;9.0;69784;;False;False;False;False;False;False;False;False;;;;;False;False;False
197448;Heat pump;Apartment building;272590.0;False;9.0;70095;;False;False;False;False;False;False;False;False;;;;;False;False;False
116330;Heat pump;Single-family house;272714.0;False;3.0;68676;;False;True;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;False;False;False
107253;Single-family house;Single-family house;273064.0;False;;35136;8.5;True;False;False;False;True;False;False;False;;;;;False;False;False
133400;Common areas;Apartment building;273241.0;False;6.0;70139;;False;False;False;False;False;False;False;False;;;;;False;False;False
174933;Heat pump;Apartment building;273241.0;False;6.0;70139;;True;True;True;False;False;False;False;False;;;;;False;False;False
109970;Single-family house;Single-family house;273672.0;False;;55634;;False;False;False;False;False;False;False;False;;;;;False;False;False
187168;Single-family house;Single-family house;273729.0;False;;70139;;True;False;False;False;False;True;False;False;;;;;False;False;False
102683;Common areas;Apartment building;273845.0;False;6.0;70164;;False;False;False;False;False;False;False;False;;;;;False;False;False
146965;Single-family house;Single-family house;273972.0;False;;70165;;True;True;False;False;False;False;False;False;;;;;False;False;False
147383;Single-family house;Single-family house;274387.0;False;;70170;;True;True;False;False;False;False;False;False;;;;;False;False;False
179298;Single-family house;Single-family house;274531.0;False;;70150;;True;False;False;False;False;True;False;False;;;;;False;False;False
145421;Single-family house;Single-family house;274561.0;False;;68238;;True;True;False;False;False;False;False;False;;;;;False;False;False
152601;Single-family house;Single-family house;274847.0;False;;70097;;False;False;False;False;False;False;False;False;;;;;False;False;False
182537;Common areas;Apartment building;274982.0;False;6.0;70024;;False;False;False;False;False;False;False;False;;;;;False;False;False
127233;Heat pump;Apartment building;274982.0;False;6.0;70020;;False;True;False;False;False;False;False;False;;;;;False;False;False
176233;Underground garage;Apartment building;274982.0;False;6.0;70022;;False;False;False;False;False;False;False;False;;;;;False;False;False
111754;Common areas;Apartment building;274987.0;True;24.0;70142;;False;False;False;False;False;False;False;False;;;;;False;False;False
196102;Common areas;Apartment building;274987.0;True;24.0;70147;;False;False;False;False;False;False;False;False;;;;;False;False;False
197873;Heat pump;Apartment building;274987.0;True;24.0;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
153318;Apartment;Single-family house;274995.0;False;;70147;;False;False;False;False;False;False;False;False;;;;;False;False;False
151775;Heat pump;Single-family house;274995.0;False;1.0;70150;;True;True;False;False;False;False;False;False;;;;;False;False;False
169406;Single-family house;Single-family house;275056.0;False;;70141;;True;True;False;False;False;False;False;False;;;;;False;False;False
136476;Common areas;Apartment building;275265.0;False;5.0;70045;;False;False;False;False;False;False;False;False;;;;;False;False;False
145524;Heat pump;Apartment building;275265.0;False;5.0;70068;;False;True;False;False;False;False;False;False;;;;;False;False;False
154873;Common areas;Apartment building;275406.0;False;6.0;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
153444;Heat pump;Apartment building;275406.0;False;6.0;70170;;False;True;False;False;False;False;False;False;;;;;False;False;False
178744;Heat pump;Single-family house;275458.0;False;2.0;70150;;False;True;True;False;False;False;False;False;;;;;False;False;False
100150;Single-family house;Single-family house;275506.0;False;;70126;;True;True;True;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2025-01-01;False;False;False
196511;Single-family house;Single-family house;275678.0;False;;70152;;True;True;False;False;False;False;False;False;;;;;False;False;False
139652;Single-family house;Single-family house;275699.0;False;;70159;;True;True;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
181187;Single-family house;Single-family house;275735.0;False;;70176;;True;False;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;False;False;False
144823;Heat pump;Single-family house;275735.0;False;1.0;70176;;False;True;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;False;False;False
189841;Single-family house;Single-family house;275749.0;False;;70134;;True;True;False;False;False;False;False;False;;;;;False;False;False
163817;Single-family house;Single-family house;276126.0;False;;70176;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2025-01-01;False;False;False
163279;Single-family house;Single-family house;276221.0;False;;70080;;False;False;False;False;False;False;True;False;UNIT_CN;DYN;2023-10-01;2025-01-01;False;False;False
113552;Common areas;Apartment building;276287.0;False;5.0;70075;;False;False;False;False;False;False;False;False;;;;;False;False;False
133281;Heat pump;Apartment building;276287.0;False;5.0;70049;;False;True;False;False;False;False;False;False;;;;;False;False;False
103822;Common areas;Apartment building;276572.0;False;6.0;70098;;False;False;False;False;False;False;False;False;;;;;False;False;False
186281;Single-family house;Single-family house;276576.0;False;;35136;7.692;True;True;True;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2025-01-01;False;False;False
182656;Common areas;Apartment building;276600.0;False;15.0;17951;;False;False;False;False;False;False;False;False;;;;;False;False;False
100743;Single-family house;Single-family house;276876.0;False;;70176;;True;True;True;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;True;True;False
171866;Heat pump;Single-family house;276878.0;False;2.0;70165;;True;True;False;False;False;False;False;False;;;;;False;False;False
155063;Single-family house;Single-family house;276897.0;False;;70150;;True;True;False;False;False;False;False;False;;;;;False;False;False
141037;Common areas;Apartment building;276989.0;False;5.0;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
163378;Common areas;Apartment building;277183.0;False;5.0;70051;;False;False;False;False;False;False;False;False;;;;;False;False;False
164206;Heat pump;Apartment building;277183.0;False;5.0;70043;;False;True;False;False;False;False;False;False;;;;;False;False;False
175052;Common areas;Apartment building;277226.0;False;7.0;70164;;False;False;False;False;False;False;True;False;;;;;False;False;False
187569;Single-family house;Single-family house;277337.0;False;;70111;;True;False;False;False;False;False;False;False;;;;;False;False;False
136407;Single-family house;Single-family house;277531.0;False;;70160;;False;False;False;False;False;False;False;False;;;;;False;False;False
149618;Single-family house;Single-family house;277608.0;False;;67350;;True;True;False;False;False;False;False;False;;;;;False;False;False
122969;Common areas;Underground garage;277844.0;False;0.0;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
189416;Single-family house;Single-family house;278040.0;False;;70080;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2025-01-01;False;False;False
185193;Common areas;Apartment building;278408.0;False;3.0;69069;;False;False;False;False;False;False;False;False;;;;;False;False;False
193547;Common areas;Apartment building;278673.0;False;12.0;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
110905;Heat pump;Apartment building;278673.0;False;12.0;70170;;True;True;False;False;False;False;False;False;;;;;False;False;False
154058;Common areas;Underground garage;278698.0;False;0.0;70020;;False;False;False;False;False;False;False;False;;;;;False;False;False
197805;Common areas;Underground garage;278698.0;False;0.0;70025;;False;False;False;False;False;False;False;False;;;;;False;False;False
186450;Single-family house;Single-family house;278872.0;False;;70148;;True;True;False;False;False;False;False;False;;;;;False;False;False
155134;Single-family house;Single-family house;279072.0;False;;70080;;True;False;False;False;False;True;False;False;UNIT_LOW;TOU;2023-10-01;2025-01-01;False;False;False
157617;Single-family house;Single-family house;279350.0;False;;70144;;True;False;False;False;False;False;False;False;;;;;False;False;False
118895;Common areas;Apartment building;279440.0;False;6.0;60591;;False;False;False;False;False;False;False;False;;;;;False;False;False
166871;Single-family house;Single-family house;279556.0;False;;70080;;True;True;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;True;True;False
118788;Single-family house;Single-family house;279873.0;False;;70080;12.48;True;True;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;True;True;False
146192;Single-family house;Single-family house;279944.0;False;;35040;;True;True;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
163374;Single-family house;Single-family house;279948.0;False;;70176;;False;True;True;True;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;True;True;False
130481;Single-family house;Single-family house;280212.0;False;;70080;8.864;True;True;False;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;False;True;False
112014;Single-family house;Single-family house;280213.0;False;;70079;;False;False;False;False;True;False;False;False;UNIT_CN;TOU;2023-10-01;2025-01-01;False;False;False
154364;Single-family house;Single-family house;280332.0;False;;70080;;True;True;False;False;False;False;False;False;;;;;False;False;False
131225;Single-family house;Single-family house;280472.0;False;;34944;;False;True;True;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;False;False;False
133620;Underground garage;Apartment building;280474.0;False;0.0;70164;;False;False;False;False;False;False;False;False;;;;;False;False;False
159701;Common areas;Apartment building;280515.0;False;6.0;60869;;False;False;False;False;False;False;False;False;;;;;False;False;False
140211;Single-family house;Single-family house;280739.0;False;;70146;;False;False;False;False;False;False;False;False;;;;;False;False;False
199028;Single-family house;Single-family house;280908.0;False;;35040;;True;False;False;False;False;False;False;False;;;;;False;False;False
153119;Single-family house;Single-family house;280919.0;False;;70000;;True;True;False;False;False;False;True;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
177004;Single-family house;Single-family house;281012.0;False;;35105;0.488;True;True;False;False;False;False;False;False;UNIT_LOW;TOU;2023-10-01;2024-10-01;False;False;False
188209;Single-family house;Single-family house;281074.0;False;;35099;9.736;True;False;False;False;True;False;False;False;;;;;False;False;False
131697;Single-family house;Single-family house;281325.0;False;;70080;;True;True;False;False;True;False;False;False;;;;;False;False;False
184171;Single-family house;Single-family house;281578.0;False;;70080;;True;False;False;False;False;True;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;True;False;False
126043;Single-family house;Single-family house;281797.0;False;;70163;;True;False;False;False;False;False;False;False;;;;;False;False;False
165236;Common areas;Apartment building;281829.0;False;7.0;70135;;False;False;False;False;False;False;False;False;;;;;False;False;False
144431;Single-family house;Single-family house;281927.0;False;;70080;;False;True;True;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;False;False;False
131904;Single-family house;Single-family house;281929.0;False;;70152;;True;False;False;False;False;False;True;False;;;;;False;False;False
123479;Single-family house;Single-family house;281992.0;False;;70146;;True;False;False;False;False;False;True;False;;;;;False;False;False
173676;Common areas;Apartment building;282047.0;False;6.0;69927;;False;False;False;False;False;False;False;False;;;;;False;False;False
152984;Single-family house;Single-family house;282096.0;False;;70080;;True;False;False;False;False;True;False;False;UNIT_LOW;TOU;2023-10-01;2025-01-01;True;False;False
116288;Single-family house;Single-family house;282469.0;False;;70136;;True;True;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
144192;Single-family house;Single-family house;282488.0;False;;70080;;True;False;False;False;False;True;False;False;UNIT_LOW;TOU;2023-10-01;2025-01-01;False;False;False
189944;Common areas;Apartment building;282704.0;False;5.0;70143;;False;False;False;False;False;False;False;False;;;;;False;False;False
134312;Single-family house;Single-family house;282862.0;False;;70159;;True;True;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
125176;Heat pump;Single-family house;282995.0;False;2.0;25819;;False;True;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2025-01-01;False;False;False
184144;Common areas;Apartment building;283149.0;False;5.0;70025;;False;False;False;False;False;False;False;False;;;;;False;False;False
116936;Single-family house;Single-family house;283189.0;False;;70150;;False;True;True;False;False;False;False;False;;;;;False;False;False
179280;Single-family house;Single-family house;283190.0;False;;70109;;True;False;False;False;False;False;False;False;;;;;False;False;False
153112;Single-family house;Single-family house;283238.0;False;;61335;;True;False;False;False;False;False;False;False;;;;;False;False;False
189735;Common areas;Apartment building;283330.0;False;15.0;70128;;False;False;False;False;False;False;False;False;;;;;False;False;False
193162;Single-family house;Single-family house;283645.0;False;;69998;;True;False;False;False;False;False;False;False;;;;;False;False;False
155914;Single-family house;Single-family house;283682.0;False;;70149;6.424;True;True;False;False;False;False;False;False;;;;;False;False;False
171530;Single-family house;Single-family house;283715.0;False;;70176;;False;False;False;False;False;False;False;False;UNIT_CN;UNIT;2023-10-01;2025-01-01;False;False;False
185618;Single-family house;Single-family house;283816.0;False;;70133;;True;False;False;False;False;False;False;False;;;;;False;False;False
178964;Single-family house;Single-family house;283943.0;False;;70141;;True;False;False;False;False;False;False;False;;;;;False;False;False
188655;Common areas;Apartment building;284045.0;False;5.0;60924;;False;False;False;False;False;False;False;False;;;;;False;False;False
169416;Single-family house;Single-family house;284327.0;False;;70143;;True;False;False;False;False;False;False;False;UNIT_LOW;TOU;2023-10-01;2024-10-01;False;False;False
116806;Heat pump;Single-family house;284488.0;False;2.0;69937;;True;True;True;False;False;False;False;False;;;;;False;False;False
118067;Common areas;Apartment building;285006.0;False;4.0;70114;;True;False;False;False;False;False;False;False;;;;;False;False;False
146061;Heat pump;Apartment building;285006.0;False;4.0;70111;;False;True;True;False;False;False;False;False;;;;;False;False;False
111857;Single-family house;Single-family house;285167.0;False;;70144;;False;False;False;False;False;False;True;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
129643;Common areas;Apartment building;285217.0;False;8.0;70152;;False;False;False;False;False;False;False;False;;;;;False;False;False
136916;Apartment;Single-family house;285260.0;False;;66845;;False;False;False;False;False;False;False;False;;;;;False;False;False
180146;Single-family house;Single-family house;285514.0;False;;70153;;False;False;False;False;False;False;False;False;;;;;False;False;False
166206;Single-family house;Single-family house;286395.0;False;;70139;;False;False;False;False;False;False;False;False;;;;;False;False;False
171890;Heat pump;Single-family house;286395.0;False;1.0;70135;;True;True;False;False;False;False;False;False;;;;;False;False;False
111381;Single-family house;Single-family house;286399.0;False;;68674;;False;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2025-01-01;False;False;False
135945;Single-family house;Single-family house;286495.0;False;;68675;;True;False;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;True;True;False
117541;Heat pump;Single-family house;286495.0;False;1.0;70080;;False;True;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;True;True;False
124997;Single-family house;Single-family house;286566.0;False;;33067;7.768;True;True;True;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
135848;Single-family house;Single-family house;286633.0;False;;70137;;True;False;False;False;False;True;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
113236;Single-family house;Single-family house;286640.0;False;;70065;;True;True;False;False;False;False;False;False;;;;;False;False;False
173412;Single-family house;Single-family house;286745.0;False;;35040;;True;True;False;False;False;False;False;False;;;;;False;False;False
149351;Single-family house;Single-family house;286850.0;False;;70176;;True;False;False;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;True;False;False
185196;Single-family house;Single-family house;286874.0;False;;70043;;False;False;False;False;False;False;False;False;UNIT_CN;TOU;2023-10-01;2024-10-01;False;False;False
184131;Single-family house;Single-family house;286909.0;False;;66833;9.6;False;True;False;False;False;False;False;False;UNIT_LOW;DYN;2023-10-01;2025-01-01;True;True;False
168556;Single-family house;Single-family house;286912.0;False;;67330;;True;False;False;False;True;False;False;True;UNIT_LOW;TOU;2023-10-01;2025-01-01;True;True;False
117754;Single-family house;Single-family house;286958.0;False;;70170;;True;True;False;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;False;False;True
195986;Common areas;Apartment building;287049.0;False;8.0;70148;;False;False;False;False;False;False;False;False;;;;;False;False;False
116162;Common areas;Apartment building;287137.0;False;4.0;70141;;False;False;False;False;False;False;False;False;;;;;False;False;False
129778;EV charging station;Apartment building;287137.0;False;4.0;17400;;False;False;False;False;True;False;False;False;;;;;False;False;False
126780;Common areas;Apartment building;287520.0;False;2.0;70073;;True;True;False;False;False;False;False;False;;;;;False;False;False
153673;Single-family house;Single-family house;287700.0;False;;70140;;True;False;False;False;False;True;True;False;;;;;False;False;False
123129;Single-family house;Single-family house;287769.0;False;;70027;;False;False;False;False;False;False;False;False;;;;;False;False;False
184857;Single-family house;Single-family house;287977.0;False;;70153;;True;True;True;False;False;False;False;False;;;;;False;False;False
129219;Common areas;Apartment building;288176.0;False;5.0;70073;;False;False;False;False;False;False;False;False;;;;;False;False;False
153469;Heat pump;Apartment building;288176.0;False;5.0;70073;;False;True;False;False;False;False;False;False;;;;;False;False;False
129726;Heat pump;Apartment building;288191.0;False;10.0;70018;;True;False;True;False;False;False;False;False;;;;;False;False;False
112124;Common areas;Apartment building;288416.0;False;4.0;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
158219;Common areas;Apartment building;288525.0;False;5.0;70153;;True;False;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
108304;Heat pump;Apartment building;288525.0;False;5.0;70174;;False;True;False;False;False;False;False;False;UNIT_CN;DYN;2023-10-01;2024-10-01;False;False;False
119559;Single-family house;Single-family house;288755.0;False;;10693;;False;False;False;False;False;False;False;False;;;;;False;False;False
149772;Common areas;Apartment building;288916.0;False;5.0;70172;;False;False;False;False;False;False;False;False;;;;;False;False;False
166358;Heat pump;Apartment building;288916.0;False;5.0;70116;;False;False;False;False;False;False;False;False;;;;;False;False;False
130824;Common areas;Apartment building;289013.0;False;4.0;70073;;False;False;False;False;False;False;False;False;;;;;False;False;False
179746;Heat pump;Apartment building;289013.0;False;4.0;70044;;False;True;False;False;False;False;False;False;;;;;False;False;False
177585;Common areas;Apartment building;289063.0;False;5.0;70170;;False;False;False;False;False;False;False;False;;;;;False;False;False
140944;Heat pump;Apartment building;289063.0;False;5.0;70172;;True;False;False;False;False;False;False;False;;;;;False;False;False
120624;Common areas;Apartment building;289072.0;True;19.0;42563;;False;False;False;False;False;False;False;False;;;;;False;False;False
125769;Common areas;Apartment building;289072.0;True;19.0;43019;;False;False;False;False;False;False;False;False;;;;;False;False;False
125981;Common areas;Apartment building;289072.0;True;19.0;23989;;False;False;False;False;False;False;False;False;;;;;False;False;False
140292;Heat pump;Apartment building;289072.0;True;19.0;43183;;False;False;False;False;False;False;False;False;;;;;False;False;False
105444;Single-family house;Single-family house;289112.0;False;;70176;;True;False;False;False;False;False;False;False;UNIT_LOW;UNIT;2023-10-01;2025-01-01;True;False;False
131387;Common areas;Apartment building;289199.0;False;5.0;70073;;False;False;False;False;False;False;False;False;;;;;False;False;False
186702;Heat pump;Apartment building;289199.0;False;5.0;70051;;False;False;False;False;False;False;False;False;;;;;False;False;False
175715;Single-family house;Single-family house;289243.0;False;;67333;;False;False;False;False;False;False;True;False;UNIT_CN;DYN;2023-10-01;2025-01-01;False;False;False
133165;Single-family house;Single-family house;289388.0;False;;70143;;False;False;False;False;False;False;False;False;;;;;False;False;False
150454;Single-family house;Single-family house;289500.0;False;;69411;;True;True;True;False;False;False;False;False;;;;;False;False;False
